Raw_Title,Raw_ArXiv_or_DOI,Source,Issue,Notes
Siren's Song in the AI Ocean: A Survey on Hallucination in Large Language Models,10.1162/coli.a.16,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Skywork-Reward: Bag of Tricks for Reward Modeling in LLMs,10.48550/arxiv.2410.18451,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
SMART-LLM: Smart Multi-Agent Robot Task Planning using Large Language Models,10.1109/iros58592.2024.10802322,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Software Testing With Large Language Models: Survey, Landscape, and Vision",10.1109/tse.2024.3368208,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Structure-informed Language Models Are Protein Designers,10.1101/2023.02.03.526917,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Students' use of large language models in engineering education: A case study on technology acceptance, perceptions, efficacy, and detection chances",10.1016/j.caeai.2023.100172,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
SummIt: Iterative Text Summarization via ChatGPT,10.48550/arxiv.2305.14835,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Supporting Human-AI Collaboration in Auditing LLMs with LLMs,10.1145/3600211.3604712,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Systematic Evaluation of LLM-as-a-Judge in LLM Alignment Tasks: Explainable Metrics and Diverse Prompt Templates,10.48550/arxiv.2408.13006,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Taken out of context: On measuring situational awareness in LLMs,10.48550/arxiv.2309.00667,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
TaskBench: Benchmarking Large Language Models for Task Automation,10.48550/arxiv.2311.18760,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Teach AI How to Code: Using Large Language Models as Teachable Agents for Programming Education,10.1145/3613904.3642349,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Teaching Large Language Models to Self-Debug,10.48550/arxiv.2304.05128,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Text Classification via Large Language Models,10.18653/v1/2023.findings-emnlp.603,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"TextGrad: Automatic ""Differentiation"" via Text",10.48550/arxiv.2406.07496,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
The Challenge of Using LLMs to Simulate Human Behavior: A Causal Inference Perspective,10.2139/ssrn.4650172,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
The Danger of Overthinking: Examining the Reasoning-Action Dilemma in Agentic Tasks,10.48550/arxiv.2502.08235,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
The Effects of Generative AI on Computing Students' Help-Seeking Preferences,10.1145/3636243.3636248,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
The ethics of ChatGPT in medicine and healthcare: a systematic review on Large Language Models (LLMs),10.1038/s41746-024-01157-x,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
The Internal State of an LLM Knows When its Lying,10.18653/v1/2023.findings-emnlp.68,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
The potential of generative AI for personalized persuasion at scale,10.1038/s41598-024-53755-0,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
The promise and challenges of generative AI in education,10.1080/0144929x.2024.2394886,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"The Reversal Curse: LLMs trained on ""A is B"" fail to learn ""B is A""",,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
The Robots Are Here: Navigating the Generative AI Revolution in Computing Education,10.1145/3623762.3633499,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
The Science of Detecting LLM-Generated Text,10.1145/3624725,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
TheAgentCompany: Benchmarking LLM Agents on Consequential Real World Tasks,10.48550/arxiv.2412.14161,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Thoughts Are All Over the Place: On the Underthinking of o1-Like LLMs,10.48550/arxiv.2501.18585,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
To CoT or not to CoT? Chain-of-thought helps mainly on math and symbolic reasoning,10.48550/arxiv.2409.12183,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Token-Budget-Aware LLM Reasoning,10.48550/arxiv.2412.18547,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
TokenPacker: Efficient Visual Projector for Multimodal LLM,10.1007/s11263-025-02491-7,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Tool learning with large language models: a survey,10.1007/s11704-024-40678-2,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Towards an understanding of large language models in software engineering tasks,10.1007/s10664-024-10602-0,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Towards System 2 Reasoning in LLMs: Learning How to Think With Meta Chain-of-Thought,10.48550/arxiv.2501.04682,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Training large language models on narrow tasks can lead to broad misalignment,10.1038/s41586-025-09937-5,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Trustworthiness in Retrieval-Augmented Generation Systems: A Survey,10.48550/arxiv.2409.10102,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Trustworthy safety improvement for autonomous driving using reinforcement learning,10.1016/j.trc.2022.103656,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Understanding HTML with Large Language Models,10.48550/arxiv.2210.03945,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Understanding LLMs: A Comprehensive Overview from Training to Inference,10.48550/arxiv.2401.02038,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Understanding O-RAN: Architecture, Interfaces, Algorithms, Security, and Research Challenges",10.1109/comst.2023.3239220,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Understanding R1-Zero-Like Training: A Critical Perspective,10.48550/arxiv.2503.20783,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Understanding User Experience in Large Language Model Interactions,10.48550/arxiv.2401.08329,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Unifying Large Language Models and Knowledge Graphs: A Roadmap,10.1109/tkde.2024.3352100,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Unleashing the potential of prompt engineering in Large Language Models: a comprehensive review,,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Unlocking the Potential of ChatGPT: A Comprehensive Exploration of its Applications, Advantages, Limitations, and Future Directions in Natural Language Processing",10.48550/arxiv.2304.02017,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Use of LLMs for Illicit Purposes: Threats, Prevention Measures, and Vulnerabilities",10.48550/arxiv.2308.12833,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Using an LLM to Help with Code Understanding,10.1145/3597503.3639187,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Using Large Language Models for Hyperparameter Optimization,10.48550/arxiv.2312.04528,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Using large language models in psychology,10.1038/s44159-023-00241-5,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Using text-to-image generation for architectural design ideation,10.1177/14780771231222783,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
VoxPoser: Composable 3D Value Maps for Robotic Manipulation with Language Models,10.48550/arxiv.2307.05973,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
WebThinker: Empowering Large Reasoning Models with Deep Research Capability,10.48550/arxiv.2504.21776,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
What Matters in Language Conditioned Robotic Imitation Learning Over Unstructured Data,10.1109/lra.2022.3196123,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
When Do Transformers Shine in RL? Decoupling Memory from Credit Assignment,10.48550/arxiv.2307.03864,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
When does return-conditioned supervised learning work for offline reinforcement learning?,10.48550/arxiv.2206.01079,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"When Large Language Model Agents Meet 6G Networks: Perception, Grounding, and Alignment",10.1109/mwc.005.2400019,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
When LLMs meet cybersecurity: a systematic literature review,10.1186/s42400-025-00361-w,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Why Do Multi-Agent LLM Systems Fail?,10.48550/arxiv.2503.13657,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Why Johnny Can't Prompt: How Non-AI Experts Try (and Fail) to Design LLM Prompts,10.1145/3544548.3581388,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Wiki-LLaVA: Hierarchical Retrieval-Augmented Generation for Multimodal LLMs,10.1109/cvprw63382.2024.00188,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"""Think 2555-2565. before you act: Unified policy for interleaving language reasoning with",,pdf_ref,Unverified,
A survey of explainable et al,,pdf_ref,Unverified,
"Advances in neural information processing systems, vol. 33, Den Driessche, J. Schrittwieser, I. Antonoglou et al",,pdf_ref,Unverified,
"ArXiv, vol. abs/2203.15556, et al",,pdf_ref,Unverified,
Can Wikipedia Help Offline ment Learning with Transformer World Models,,pdf_ref,Unverified,
Chain-of-thought prompting elicits reasoning in large language models,,pdf_ref,Unverified,
"Computational Linguistics, pp. 1-79, G. Konidaris",,pdf_ref,Unverified,
Con- ment learning,,pdf_ref,Unverified,
Constraints penalized q-learning for safe language models for optimised coordination in textual multi-agent offline reinforcement learning,,pdf_ref,Unverified,
CURL: Contrastive Unsuper-,,pdf_ref,Unverified,
Dream to control: tree search methods,,pdf_ref,Unverified,
Efficient and A. Zeng,,pdf_ref,Unverified,
Efficient multi-task reinforcement learning via selective behavior sharing,,pdf_ref,Unverified,
Efficient policy adaptation with of egocentric video,,pdf_ref,Unverified,
"Ella: Exploration C. Finn, C. Fu et al",,pdf_ref,Unverified,
Emergent analogical reasoning deep reinforcement learning,,pdf_ref,Unverified,
"Eplus-llm: A large language J. Foerster, T. Rocktäschel et al",,pdf_ref,Unverified,
Exploration-guided Q. Le et al,,pdf_ref,Unverified,
Exploration-guided reward shaping for reinforcement learning under sparse rewards,,pdf_ref,Unverified,
"Frontiers of Computer Science, vol. 18, no. 6, p. 186345, 2024. and W. Chen",,pdf_ref,Unverified,
"Goal-conditioned predictive [155] J. Robine, M. Höftmann, T. Uelwer, and S. Harmeling",,pdf_ref,Unverified,
"Grounding language to non- U. Alon, N. Dziri et al",,pdf_ref,Unverified,
Grounding language to nonmarkovian tasks with no supervision of task specifications,,pdf_ref,Unverified,
"Guide G. Sastry, A. Askell et al",,pdf_ref,Unverified,
Guiding Pretraining in Reinforcement Learning with 257219404 Large Language Models,,pdf_ref,Unverified,
"Hard tasks first: Multi- [79] M. Yang, W. Huang, W. Tu, Q. Qu, Y. Shen, and K. Lei",,pdf_ref,Unverified,
Hard tasks first: Multitask reinforcement learning through task scheduling,,pdf_ref,Unverified,
Improving language understanding by generative pre-training,,pdf_ref,Unverified,
in The Twelfth International and A. Zeng,,pdf_ref,Unverified,
Informing reinforcement learning agents by grounding language to markov decision processes,,pdf_ref,Unverified,
J. Pfau,,pdf_ref,Unverified,
Leveraging large language models for optimised coordination in textual multi-agent reinforcement learning,,pdf_ref,Unverified,
"Mastering Atari with [175] C. B. Browne, E. Powley, D. Whitehouse, S. M. Lucas, P. I. Cowling, Discrete World Models",,pdf_ref,Unverified,
"Mismatch quest: Visual and textual J. Scarlett, Eds., vol. 202. PMLR, 23-29 Jul 2023, pp. 10 835-10 866. feedback for image-text misalignment",,pdf_ref,Unverified,
"Mobile battery energy storage system control with [32] D. A. Boiko, R. MacKnight, B. Kline, and G. Gomes",,pdf_ref,Unverified,
"Modular multitask reinforcement Y. Zhu, L. Fan et al",,pdf_ref,Unverified,
"Offline reinforcement learning as [152] Y. Matsuo, Y. LeCun, M. Sahani, D. Precup, D. Silver, M. Sugiyama, one big sequence modeling problem",,pdf_ref,Unverified,
"Paco: Parameter- [81] Y. Liu, Y. Zhang, Y. Wang, F. Hou, J. Yuan, J. Tian, Y. Zhang, Z. Shi compositional multi-task reinforcement learning",,pdf_ref,Unverified,
Paco: Parametercompositional multi-task reinforcement learning,,pdf_ref,Unverified,
"Pre-trained language models for interactive decision- P. Abbeel, A. Srinivas et al",,pdf_ref,Unverified,
Pre-trained language models for interactive decisionmaking,,pdf_ref,Unverified,
"Progprompt: program generation for Gomez, L. Kaiser, and I. Polosukhin",,pdf_ref,Unverified,
"RE-MOVE: An Adaptive D. Yogatama, M. Bosma et al",,pdf_ref,Unverified,
ReAct: Synergizing Reasoning and Acting in Language Models,,papers.csv,Unverified,
Rebel: A general game playing ai,,pdf_ref,Unverified,
"Reflexion: Language Agents with Verbal Reinforcement [173] L. Wang, C. Ma, X. Feng, Z. Zhang, H. Yang, J. Zhang, Z. Chen, Learning",,pdf_ref,Unverified,
Reinforcement learning: An introduction. 5929. MIT press,,pdf_ref,Unverified,
"Reward Design S. Singh, and R. Fox",,pdf_ref,Unverified,
Safety-aware human-inthe-loop reinforcement learning with shared control for autonomous driving,,pdf_ref,Unverified,
Self-refine: Iterative refinement with selffeedback,,pdf_ref,Unverified,
Soft actor-critic: Offpolicy maximum entropy deep reinforcement learning with a stochastic actor,,pdf_ref,Unverified,
"Superhuman ai for [34] H. Tan, Z. Guo, Z. Lin, Y. Chen, D. Huang, W. Yuan, H. Zhang, and multiplayer poker",,pdf_ref,Unverified,
"Training language models to follow D. Quillen, E. Holly et al",,pdf_ref,Unverified,
Transformerbased World Models Are Happy With 100k Interactions,,pdf_ref,Unverified,
Transformers are SampleEfficient World Models,,pdf_ref,Unverified,
"What [67] H. Touvron, T. Lavril, G. Izacard, X. Martinet, M.-A. Lachaux, learning algorithm is in-context learning? investigations with linear T. Lacroix, B. Rozière, N. Goyal et al",,pdf_ref,Unverified,
